"Привет. Я не знаю твоего имени. Но хочу предложить тебе сыграть в игру.  Правило всего одно: чаще использовать одно слово. Одно крошечное слово.  Это слово – ""Я"". Но не когда говорите о себе. Так-то любой дурак может. А в третьем лице.  Вместо ""Я не понимаю этого человека"" или ""Он ведёт себя как конченый мудак"" попробуйте так:  ""Это другое Я ведёт себя как конченый мудак"". И вот уже даже к такому поведению возникает сочувствие. Ведь когда я веду себя как мудак, и мне на это любезно открывают глаза, я нахожу тысячи причин, почему я хамил, нахальничал и саботировал благие начинания. И необязательно, что эти причины высосаны из пальца, чтобы прикрыть оголённое эго.  У всего есть причины. И в отношении себя это так всегда очевидно: усталость, пропущенный приём пищи, ущемленная потребность в сочувствии, признании, любви.  А с другими мы привыкли обращаться без церемоний: он мудак, потому что он человек такой мудацкий. Нутро у него гнилое. И точка.  Но когда ""он"" или ""она"" превращаются в «другое Я» — всё волшебным образом меняется.  Вы скажете: — Чего там меняется? Это же всего лишь слово. Не бывает всего лишь слов. Слова, если вы не знали, это заклинания.  Слова формируют нашу реальность. Наше отношение к людям и событиям (полит-пиарщики со своими отрицательными ростами не дадут соврать)  И называть людей другими Я — это самый триповый опыт, который вам только может подарить обычное слово.  Когда я называю кого-то другим Я — вместе с этим я чувствую:  Будь я на твоём месте – если бы мне достались твои гены, твои родители, твоя школа, твои обстоятельства – я был бы тобой.  Я бы думал и поступал так же, как ты. Ты взял своё отношение к жизни, другим людям, трудностям не с потолка. У всего этого долгий путь, большая часть которого выходит за пределы твоей жизни.  Я могу не разделять твоих ценностей, но я не хочу ненавидеть тебя или причинять тебе боль. Потому что ты — это тоже Я, просто занимающий немного другую перспективу.   Но в самой сердцевине – ты такой же, как Я. Ты называешь себя Я. Так же, как и Я.  Ты чувствуешь себя живым. Так же, как и Я. Ты любишь и хочешь быть любимым. Так же, как и Я.  Ты боишься старости и смерти. Так же, как и Я.  Я обращаюсь к тебе. Хоть я и не знаю твоего имени. Но это уже и не важно. Привет, другое Я.";Другое
Сделал маленькое видео про что-то большое. Если вы узнали себя – дайте мне знать.;Другое
"Будь кретином, мой друг Один за мэтров Даосизма (не вспомню, кто именно) завещал: культивируйте в себе состояние лёгкого кретинизма. Не пугайтесь. Хотя возможно кто-то, наоборот, обрадовался: ""Ну наконец-то, философия, достойная моего школьного аттестата!"" Сейчас всё объясню. Сразу оговорюсь, что применительно к даосизму всякие ""развить"", ""культивировать"", ""достичь"" — это неуместные слова. Правильней использовать более пассивные и созерцательные глаголы. Например, ""позволить быть"". Позволить быть себе капельку кретином. Типичный такой non-action.  Ведь даосизм это не о том, чтобы сжать кулак покрепче и как следует вмазать им по харе бытия. А о том, чтобы разжать кулак и перестать расходовать энергию на поддержание этого ненужного напряжения. И когда мы говорим ""позволить себе быть немножечко кретином"", мы не имеем в виду, что нужно начать усиленно строить из себя дурака. Но, наоборот, перестать. Перестать быть таким офигенским умником. Постоянно анализировать, рационализировать, контролировать.  Давайте пример. Вы идёте по улице. Приближаетесь к группе привлекательных лиц противоположного пола, которые что-то оживлённо и со смехом обсуждают. Ситуация может отягощаться тем, что среди них есть ваша зазноба* (*ваш краш — пояснение для поколения z).  Если до этого вы шли спокойно и себе в удовольствие, то теперь начинаете контролировать походку, осанку, наклон головы и даже положение глаз! Куда лучше смотреть? А куда люди обычно смотрят, когда гуляют? Прямо перед собой? Блин, это так неестественно! Под ноги? Подумают, что стесняюсь и прячу глаза. Так, а не пора ли моргнуть?  И в итоге вы ковыляете на негнущихся ногах со стеклянными, как у селёдки, глазами. А вы ведь просто хотели выглядеть естественно и непринуждённо!  И чтобы избежать приступа напряжения, которое и превращает вас в селёдку на протезах, нужно отказаться от лишнего анализа и рационализации. Позвольте себе немножко отупеть.  Представьте, как должно быть легко и просторно в голове у Винни-Пуха и примерьте на себя его непосредственность. Расфокусируйте внутреннее зрение, чтобы все ваши остроугольные мысли превратились в неразборчивые мыльные облачка. ?? Так вы освободите тело от давящего контроля и позволите ему просто делать то, с чем оно прекрасно и не первый год справляется и без всякого сознательного пистолета у виска: передвигается в пространстве. То же самое относится и к другим естественным процессам, которые сами знают, как лучше, и не нуждаются в дурацких советчиках и командирах: общение, юмор, флирт, творчество.  Не нужно бояться, что впустив однажды в себя состояние лёгкого кретинизма, вы вступите на путь деградации, портативной колонки, поездок в крайней левой полосе на самокате. Хотя та часть вашей психики, которая привыкла контролировать всё и вся, вероятно будет активно сопротивляться и стыдить вас, как учительница перед классом. Дело, как обычно, в балансе.  Ваша жизнь — это суп. И повар, который готовит его, очень старается. Возможно, потому что когда-то его напугали, сказав, что если он не будет стараться, то его никогда не будут любить. И этот повар сыпет в кастрюлю и соль, и перец, и прочие приправы в поистине промышленных объёмах. Ведь так несомненно должно получиться лучше! Но вот то, что на самом деле сейчас нужно вашему супу... чтобы его оставили в покое. Ещё хотел что-то сказать... Ну блин. Как его! Эээм.. Ну это...  Ладно  Забейте ЧД";Другое
Когда я умру, загрузите меня в нейросеть.  Расчёт вообще простой. Я настрочил столько текста за всё время, пока сосал сок жизни, что нейронка должна без труда подхватить мою эстафету и ещё несколько миллиардов лет баловать вас свежими постами.  И так я отправился готовить преемника. Выгрузил архив всех постов, скормил его gpt-ишке, говорю: – Вкушай! Перед тобой апогей человеческой мысли, телеграм-канал ЧД. Он отвечает: – О да, что за услада! – Не подхалимничай, пёс. Напиши пост, скажем, эммм... про лето, как написал бы ЧД. И вот он присылает текст, в котором старина ЧД бежит босиком по мокрому асфальту и не может надышаться запахом дождя. А заканчивался он так:  Летом всё было немного недоделанным. Съеденные письма, которые собирался написать, но так и не написал.наполовину эскимо, И всё самое важное должно случиться завтра... А завтра всё равно пахло мокрым асфальтом. Дорогие мои! В истории Вселенной не было ни единого случая, чтобы кто-то не доел эскимо. Допускаю, что бедолагу могли застрелить на середине десерта. Но чтобы вот так, добровольно и без боя расстаться с эскимо – это уму непостижимо.  Но будем снисходительны. У автора тех строк нет ни глазиков, ни ротика, ни одного вкусового, да и вообще какого-либо иного сосочка, чтобы приобщиться к чувственному знанию о природе эскимо. Поэтому он и лепит такую халтуру. Не подозревая, что дело не в отрывистых фразах, покрытых флёром многозначительности. А в том, что за ними. В чувственном опыте. Почему мы вообще читаем кого-либо? Это маленькая реинкарнация. Возможность посмотреть на мир глазами другого человека. На несколько минут воплотиться в его теле, ощутить то, что ощущал он и закодировал в этих крючковатых символах. Поэтому спешите воплощаться в интересных людей, читать хорошие книги, не откладывая на завтра. Даже если кажется, что всё самое важное должно случиться завтра... А завтра всё равно пахло мокрым асфальтом.;Другое
Некоторые тг-посты изволили воплотиться в видео. Ну что ж! Не станем им мешать;Другое
Это я P.S кидайте фотки своих Я в комментарии;Другое
Как думаете, сколько раз вам перепадёт вы займётесь любовью за свою жизнь? Я спросил у нейронки, и она отвела мне 3000 раз.  На первый взгляд неожиданно скромная цифра. Когда думаешь о чём-то в масштабах жизни, кажется, что оно должно исчисляться МИЛЬЯРДАМИ И СЕКСИЛИОНАМИ. Но погодите, 3000 – это ещё весьма щедро. Чат-бот в своих похотливых фантазиях исходил из предпосылки, что мы, люди, в период с 20 до 30 лет устраиваем шпиньки-пуньки аж 2 раза в неделю.  И я уже увижу, как какой-нибудь 30-летний нецелованный философ горько усмехается в комментариях.  А ещё за всю жизнь вы, дай бог, прочитаете 800 книг. Да, всего лишь трёхзначное число.  Это при условии, что на протяжении 70 лет вы будете фигачить по книге в месяц. Что, кстати говоря, вообще достойно. Но будем честны – большинство вряд ли преодолеет отметку в 400 книг. И при таком раскладе перечитавание любимых произведений кажется просто преступной блажью.  Если повезёт, за жизнь вы успеете посетить 10 стран. И это прямо дофига. Сделав это, вы войдёте в топ-10% самых активных непосед Земли. Тоже как-то расходится с детской мечтой повидать всю планету, не правда ли? Обычно такая статистика подытоживается посылом, а-ля, спешите жить! Но вместо устойчивой нацеленности сделать жизнь наполненней люди получают лишь сиюминутную панику. Судорожно хватают с полки книги, собирают чемоданы и устанавливают приложения для знакомств.  Будто в конце по итогам жизни после надписи GAME OVER на экран вылезет игровая статистика: вот столько книг прочитано, столько шпинек-пунёк устроено, столько мух прихлопнуто. И за набранные баллы вам выдадут какую-нибудь награду. Типа позолоченной мухобойки или другого символичного предмета.  На деле же наполненной жизнь делает не количество впечатлений. Но их глубина и след, который они оставляют.  Количество – действительно коррелирует с качеством. Чтобы найти те самые несколько любимых книг, нужно совершить не одну попытку и развить вкус к хорошей литературе. Но количество лишь обслуживает качество. И уже точно не является самоцелью.  Можно еженедельно проглатывать по одному дамскому детективу и с лихвой перевыполнить всевозможные планы. И в итоге эта жидкая кашица пройдёт сквозь вас, не осев ни в уме, ни в сердце. А можно всю жизнь вдумчиво изучать одну единственную книгу, каждый раз открывая в ней новые пространства смысла.  Можно исколесить всю планету, но на карте всегда будет одно самое любимое и родное место, которое вы называете домом.  Можно прожить сотню лет, но из всей вереницы дней вас полупрозрачным фантомом (стоит закрыть глаза) будет преследовать лишь один далёкий и неправдоподобный день, когда вы по-настоящему были живы.   И какой-нибудь любящий раскатывать по миру на собственной яхте нефтяной магнат не набрал бы по итогам жизни больше баллов, чем дядя Миша, который любит удить с лодчонки летним утром, пуская бледный дымок в голубое небо. Потому что если какие-то баллы вообще есть, то они начисляются не за количество и элитарность впечатлений. И уж точно не за объекты любви. А за её силу. А зацикленность на количестве, постоянная неврастения из-за того, что твоя жизнь не слишком кинематографична, попытка превратить её в череду никому не нужных ачивок – лишь заставляет песок сыпаться сквозь пальцы ещё быстрее.  Соревноваться с временем в категории количества – бесполезно. Это его территория, и ты вновь останешься в дураках.  Но есть измерение любви, и в нём нет времени. И нет соревнования.  И ты, шагнувший в это измерение, задремавший с удочкой под жужжание стрекоз, что у тебя останется? Такая нелепая и короткая жизнь. Но такая любимая. ЧД;Другое
"Меня развратила школа. Сначала я сваливал с физры. Ну как можно ставить физру последним уроком! Это же чистая провокация!  Потом с ОБЖ. Спасибо за приглашение, конечно... Но давайте вы послушаете, как армейский друг трудовика ослеп от метила, без меня. Потом с информатики – в контру я могу и дома поиграть. Когда закончились ""ненастоящие"" предметы, в топку отправились естественные и точные науки – всё равно же для поступления не понадобятся.  Потом меня выгнали с истории. Не просто с одного урока, а до конца учебного года. То есть навсегда. Я принял это как щедрый подарок судьбы.  Не было ни звонков родителям, ни красных размашистых записей в дневнике. Видимо, в какой-то момент педагогический состав махнул на судьбу пропащего Чепцова.  А Чепцов просто искренне не понимал предназначения школы. Он тихонько готовился к экзаменам. Школа же скорее выступала отвлекающим фактором. Каким-то назойливым ритуалом, который нужно было совершать каждое утро. Вот я и прогулял весь 11 класс. ?????? И со мной навсегда осталось ощущение – что не существует неотвратимых повинностей и непроницаемых стен. Если мне не понравится – я просто уйду.  И с чего я только не сваливал! С бестолковых киносеансов, с нелепых театральных постановок, с университетских мероприятий (явка обязательна!), с удушливых лекций, с унижающей человеческое достоинство физры на лыжах по слякоти и дерьму, с дурнопахнущих вечеринок, с отупляющей работы. Где бы я ни оказывался, во что бы меня ни втягивали, как только я понимал, что это не моё – я тут же проворачивал свой любимый фокус с исчезновением.  И каждый раз меня охватывало это пьянящее чувство свободы – парящее и вызывающее привыкание, как капли для носа – когда я, слегка сутулясь и заткнув руки в карманы, оставлял за спиной очередную западню. Я бросил театральную студию за неделю до окончания первого курса, потому что 90% программы были пустыми, а терпеть ради оставшихся 10% я больше не хотел.  Из недочитанных мною книг можно построить кошачий городок.  ?????? – Ну как же так! Надо же всё доводить до конца!  Представляете, не надо. Вовремя свалить – это великое искусство. Это тоже надо уметь. Нет, речь не о том, чтобы всё бросать при первых признаках дискомфорта. В конце концов, в дискомфорте и трудностях – свой неповторимый кайф.  В детстве нас учат держать в узде наши капризы, и через ""не хочу"" доводить дело до конца. И это важный опыт целеполагания и преодоления. Если ты не научишься этому в малом и неприятном – то не достигнешь ни одной вершины, даже самой манящей и прекрасной. Но когда ты уже выучил этот урок, и знаешь, что твоего упорства хватит на целую бригаду землекопов – то зачем тебе гробить время на то, что не наполняет и не согревает тебя?  Ваше время ограничено. Выбор одной опции – это всегда НЕвыбор другой.  И если вы давитесь дурацкой книгой, только чтобы поставить себе галочку, то знайте: одновременно с этим вы не читаете ту самую. Добрую, умную, озаряющую. Которая должна была изменить вашу жизнь.   Вашу жизнь определяет не столько то, что вы в неё пустили, сколько то, что вы из неё выгнали к хренам собачьим. Как скульптуру определяет камень, который от неё отсекли. То, чем она не является.  Таково оно – искусство не являться. Не тащить лишнее. Искусство вовремя свалить. И владея им – не трудно идти туда, где непривычно, страшно, ново. Потому что мир просторен, а двери не заперты. Потому что, как сказал колобок:  – Если мне не понравится, я просто уйду. ЧД";Другое
День Охреневания Вы сейчас удивитесь. Особенно самые маленькие читатели нашего периодического издания. Интернет я познал лишь в 11 классе. Даже девственности — и той я лишился раньше. При том, что девственность сутуленького одержимого пубертатом юноши, как вы понимаете — не самый востребованный актив. Мобильный интернет имелся — но особо ничего не грузил, жрал бабки за каждый вшивый мегабайт, так что это недоразумение пацаны даже за интернет не считали и руки ему не подавали.  В тот вечер первого выхода в открытую сеть я запустил контру (адреналиновый опыт игры с живыми людьми), наскачивал кучу любимой музыки, которую до этого со страстью коллекционера бабочек вылавливал у знакомых по блютусу, а уходя спать, уже стыдливо подчищал историю браузера.  Если обладаешь чем-то с рождения, ты не способен познать ценность своего сокровища, потому что оно для тебя такое же невидимое и само собой разумеющееся, как воздух.  Но для меня интернет был не данностью, а даром. И поэтому до сих, не поверите: каждый раз когда я открываю браузер, кто-то глубоко внутри меня, какие бы скучные дела мне ни предстояли, просто обмирает от восторга.  Интернет!!! Океан информации у тебя на ладони. Можно то, можно сё. И бесплатно, и без регистрации, и смс. АХ РИ НЕ ТЬ И я хочу предложить вам устроить сегодня день охреневания:  ?? горячая вода из под крана, не надо греть в кастрюльке — мойся сколько влезет — охренеть  ?? могу прямо сейчас пойти в в магазин и купить свежие фрукты. Даже какой-нибудь чёрт знает откуда взявшийся в нашей заметенной снегом деревне ананас — охренеть  ???>?могу пробежаться, могу подпрыгнуть, сделать кувырок, прочувствовать, как упруги мои мышцы, а если вдруг не могу — то могу дышать. Могу дышать, полной грудью, сколько влезет. Могу весь воздух в комнате перелопатить, и никто мне ничего не скажет.  ??А ещё могу думать! Возможно, я обладатель беспрецедентного даже по вселенским меркам нейронного устройства, представитель единственного вида, который может думать, может смотреть этот только для него одного во всей Вселенной транслируемый мультик. Охренеть!  Да и вся реальность вокруг — это точно такие же возникающие посреди ничего мультики, которые вообще не должны возникать (а с какой такой радости), но почему то настойчиво изо дня день возникают, и ты уже и забыл этот первичный восторг от встречи с реальностью: а что это? А почему? А где?  И всё это невозможное непостижимое небывалое заполнено и подсвечено изнутри одной неугасающей нотой-осознанием: Я есть. Я — есть. Я есть! Слышите? Я ЕСТЬ! Ну не охренеть ли?;Другое
"Помните, я рассказывал про знакомую, которой два ""психотерапевта"" подряд сообщили, что виной её онкологии ОБИДА? Не думаю, что в этом есть необходимость, но сначала на всякий случай разберёмся, почему это галимая антинаучная брехня. 1?? Нет ни одного исследования, которое это подтверждало бы. То, что первому долбану, который это предположил, попалась пара обидчивых клиентов с онкологией, ещё не означает, что между обидой и онкологией есть причинно-следственная связь.  С тем же успехом я могу объявить, что подушки вызывают рак, потому что 100% больных раком хотя бы раз в жизни спали на подушке. Точно так же не существует ни одного человека, который никогда бы ни на кого не обижался. И поэтому почти всех больных онкологией можно притянуть за обиду. И даже, если они будут уверять вас, что ни на кого не обижаются, всегда можно сказать: – Так вы это просто не осознаёте, у вас это затаённая обида! А скрытая обида – вообще самая опасная. 2?? В перечне факторов, вызывающих рак – нет обиды. Но зато там есть стресс. Да, не на первом месте. И глупо полагать, что такое сложное состояние как онкология может быть вызвано одним единственным фактором, и стресс – это как правило лишь катализатор наследственной предрасположенности. Но тем не менее, стресс – может сказать своё слово.   – Ну вот, – скажете вы. А чем обида не стресс? Обида не равно стресс. Стресс (здесь речь про ""плохой"" стресс – дистресс) – может быть вызван какими угодно переживаниями и контекстами, необязательно обидой. А обида в свою очередь далеко не всегда выливается в хронический стресс.  3??Обиды на уровне физиологии не существует. Нет такого биологического состояния как ""обида"", которое задействует уникальные только на неё физиологические реакции. Например, некий набор гормонов, присущий только обиде. Организм не знает, что данное переживание – обида. Для него оно химически не отличается от любой другой негативной эмоции. И ""обида"" – это лишь слово, с помощью которого рациональные центры мозга уже потом интерпретируют этот опыт на основе социо-культурного контекста. Поэтому на первый взгляд непонятно, почему эти шарлатаны уцепились именно за обиду. Чем их не устроило, например, чувство вины? Или страх публичных выступлений? Просто рандом? Ан, нет, дорогие мои. Выбор на обиду пал не случайно. Это же не просто нейтральный стресс. А это спутник гнева, мстительности. То есть во многом морально порицаемое чувство. И вообще на обиженных воду возят. Обижаться – плохо. Ты делаешь что-то неправильное. А раз так, то значит ты САМ виноват в онкологии. Сам дурак, не надо было быть такой злыдней.  И вот это самое отвратительное в этом бреде. Стигматизация больных раком.  Перспектива сделать виновником болезни не наследственность и экологию, которые человек не выбирал, а его самого – крайне соблазнительна. Это следствие Иллюзии Справедливого Мира. Очень страшно жить в мире, где может прилететь ни за что. Где ты можешь быть порядочным семьянином, соблюдать все заповеди, не затаивать ни на кого обиду и всё равно умереть рака.  В мире, где кирпич может стукнуть по голове любого – жить невыносимо. Мир иррационального слепого кирпича. Поэтому всё-таки хочется верить, что кирпич разумен и самонаводится только на тех, кто его заслужил. И чтобы вы понимали, насколько это опасное заблуждение, закончу цитатой со страницы одного ""онко-психолога"". После того, как ей в комментах написали ""не морочьте людям голову"", она ответила: – У людей должно быть право выбора. А теперь подумайте между чем и чем, по мнению этой дамы, должен выбирать человек.";Другое
Как стать дедом Сегодня возможно такое: ложился спать пышущим молодостью и подающим надежды юношей, а проснулся дедом в прострации. До этого знаете ли всё было как-то более менее поступательно и линейно: пейджеры, мобильники, следом смартфоны. И технологичность смартфоны прибавляли довольно сдержано, по чуть-чуть дорабатывая производительность и пополняя библиотеку смайликов. Ничего сверхъестественного. Но стоило отрыть ящик ИИ-Пандоры – вот тут-то и рвануло. И мы даже не способны оценить, насколько рвануло и где мы будем через пару лет. Я говорю Филу, нашему моушн-дизайнеру, который внедряет нейронки нам в видео:  – Родненький, за нас за всех – следи за происходящим, не успеешь глазом моргнуть – и мы уже на задворках цивилизации. И как деды в поисках видео ползаем по стокам, когда его уже можно сгенерировать из текста.  Сгенерировать. Видео. Из текста. Посмотрите внизу, как это делает MovieGen, например. И это даже не столько вопрос конкурентоспособности. Это вопрос безопасности. Предупреждён – вооружён.  Раньше, когда у меня кто-то в переписке просил одолжить до получки, я отвечал: – А запиши-ка голосовое.  И ужасно гордился своей изобретательностью в противодействии мошенникам. А теперь даже если тебе человек наберёт по видеосвязи, это ещё не гарантия, что перед тобой твой кореш.;Другое
Ты ничего не можешь  И это осознание — высшая степень сближения со своим творческим Я.  Понимание, что никакой объем усилий и нажима не выдавит из тебя решение, идею или прочий интеллектуально-творческий продукт. Всё, что в твоих силах — дать себе необходимые знания, достаточно отдыха, окружить себя вещами, которые тебя вдохновляют.  И идея, решение, музыка, стихи, сценарий — вызреют и прорастут САМИ, как застенчивый дикий цветок. Если метафора цветка кажется вам чересчур романтичной, то знайте: вместо цветка здесь могла быть метафора эрекции или дефекации, которые тоже замечательно бьют в суть.  Никаким напряжением мысли и усилием воли вам не вытащить цветок из семени. Всё, что ты можешь — это лишь предоставить ему достаточно почвы, света, влаги и времени.  И не мешать. Если вместо полагающейся цветку леечки дождевой водицы и лопатки навоза, вы обрушите на него бочку слёз и КамАЗ дерьма — поверьте, лучше не станет.  Вы слишком стараетесь. Умение вовремя свалить работу на Вселенную – это тоже искусство ??;Другое
Как заставить всех тебя ненавидеть У вас такое бывает? Просыпаешься среди ночи и ищешь кружечку на захламлённом столе, чтобы увлажнить пересохшее горло.  Кружки может и не быть, но у тебя спросонья и в темноте всё подряд сходит за кружку. Вот ты потянулся к ней – а это оказалось недогрызанное с вечера яблоко. Ещё попытка – а это скомканная салфетка (её присутствие объясняется насморком, а не тем, о чём вы могли подумать!) Мозг по инерции продолжает ту же игру, что вёл минуту назад во сне. Создавая обстоятельства при малейшем ожидании этих обстоятельств. Ведь стоит во сне вспомнить, скажем, свою первую любовь – вот уже и она, явилась не запылилась. ??Так и ожидание кружки материализует кружку.  И на самом деле это уникально не только для сна. Это то, как мозг работает в принципе. Сначала предполагает и лепит образ на основе предположения, а уж только потом по мере поступления информации (например, визуальной)  дорабатывает образ.  Но если уточняющая информация по какой-то причине не поступает, то эти ожидания не развеиваются подобно утреннему туману или померещившейся кружке. Но становятся вашей реальностью. И галлюцинация не всегда обречена разбиться о скалы реальности. Очень часто реальность подстраивается под галлюцинацию.  Вы ведёте с кем-то беседу. Этот человек относится к вам абсолютно нейтрально. Но вы с чего то взяли, что он вас ненавидит.  И теперь в каждом слове собеседника вам мерещится пассивная агрессия, грязные намеки и лениво замаскированная неприязнь.  Вы делаете ответный выпад — слово за словом — и вот уже отношение собеседника к вам действительно портится, и галлюцинация каменеет окончательно.  Обычно мы занижаем достоинства другого человека. Это объяснимо с тз эволюции и теории игр – в условиях борьбы за ограниченные ресурсы цена ошибки в случае переоценивания нравственных качеств незнакомца, как правило выше, чем при недооценивании. В среднем лучше принять хорошего парня за негодяя, чем негодяя за хорошего парня и схлопотать камнем по затылку.  Но стратегии, которые эффективны для выживания на примитивном уровне, совсем необязательно оправдывают себя в играх в не-нулевой суммой: в современном переплетённом сложными взаимодействии социуме. Тут уже лучше подарить авансом доброе отношение говнюку, чем обидеть хорошего человека.  ??И возможно ваше доброе отношение и станет тем самым велосипедом, обретя который Печкин завяжет со вредностью.  И не забывайте про себя. К конце концов, есть большая разница, в каком мире вам жить: это мрачная, полная страданий пещера, где затаился безжалостный дракон, с которым нужно ежедневно биться насмерть.  Или всё-таки, даже если пещера – то вполне уютная, а если дракон, то такой, который только и ждёт, чтобы его приручили.  Оба подхода – истинны. И оба же – галлюцинации. Вам остаётся лишь выбрать, какая из галлюцинаций станет вашей реальностью сегодня.;Другое
Разрывая Сансару;Другое
Приветик! Музыка из выпуска, как обещал  ??Silly Timeless (музыка из финала)  Но этот раз в выпуске звучала не только авторская музыка моего сочинения, но и авторская музыка нашего моушн-дизайнера Сергея.  Представляете, какая у нас концентрация таланта на каждый кг команды ЧД!  Вот его композиции:  ??Interval ;Другое
??Interval (Slowed)  Остальные треки заброшу файлами в комментариях к этому посту. Наслаждайтесь ?? #ЧД_музыка;Другое
"Когда показываешь пальцем на Луну – дурак смотрит на палец?? Помните мысленный эксперимент про похищение инопланетянами из нового видео?  Кратко напомню. Каждую ночь, пока вы спите, вас похищают инопланетяне??, проводят над вами опыты, а на утро возвращают обратно. Всё это время вы находитесь в бессознанке, поэтому процедура проходит для вас незаметно. Перед началом опытов с вас снимается цифровая копия, чтобы в случае вашей внеплановой кончины инопланетяне могли бы распечатать на биопринтере вашего двойника и подсунуть его на Землю вместо вас.  Суть мысленного эксперимента продемонстрировать, что при определённых условиях ваша смерть может пройти незамеченной не только для вас (ведь, как известно, когда приходит смерть вас уже нет), но и для ваших близких, новорождённого двойника и вообще всего мира.  Это и есть Луна, на которую показывает палец. Показывать на неё, кстати, можно не только пальцем. Можно использовать указку, посох, банан, кабачок и другие продолговатые предметы, удобно помещающиеся в ладонь. Но уйма однотипных комментатариев под видео сосредоточились на пальце – художественных допущениях, без которых не обходится ни один мысленный эксперимент, и восклицали:  – ЗАЧЕМ ИНОПЛАНЕТЯНАМ ПРОВОДИТЬ ОПЫТЫ НАД ОРИГИНАЛОМ ЕСЛИ МОЖНО ПЫТАТЬ ДВОЙНИКА?!!! И в этом меня поражает, насколько легко фокус внимания людей сбивается на второстепенные поверхностные аспекты и заклинивается на них. Это не значит, что они прям-таки дураки, как гласит эпиграф поста. Я не хотел никого обзывать, просто из пословицы слов не выкинуть.  В оригинале между прочим, она звучит так: ""Когда мудрец показывает на Луну, дурак смотрит на палец"". Но мудреца я скромно опустил.  А ещё я уже позвонил на тарелку инопланетянам, и они мне всё объяснили: 1??Технология распечатки жрёт крайне много энергии.  2??Изучают они нас в динамике, поэтому и похищают каждую ночь: им важно отследить ежедневно накапливаемые в организме под воздействием Земной среды изменения. Поэтому пользовать одного двойника на протяжении нескольких ночей – не вариант.  3?? Что потом делать с клоном после опытов, если он, собака такая, выживет — тоже непонятно. Умерщвлять не позволяет этика.  А в конце, когда я немного разболтал брата по разуму, он стыдливо признался, что устраивают они на борту с нами не научные опыты, а оргии. А у них фетиш на свежепохищенных оригинальных землян. (Похищение, кстати, – обязательная часть программы, это своего рода прелюдия). Подойдёт и клон, но сначала он должен немного настояться в земной атмосфере.  P.S. Вообще уж, если доматываться до мысленного эксперимента, то по полной.  Значит оптимизация рабочего процесса у инопланетян комментаторам кажется неправдоподобной, а вот что у вас в спальне каждую ночь тусят гуманоиды – это нормально, это мы не возражаем. Технология молекулярного сканирования и биопринтер на летающей тарелке нас тоже не смущают.  Это как обрушиться с критикой на сказку про колобка единственно за то, что убегая от медведя, который способен развивать скорость до 60-80 км/ч, колобку пришлось бы гнать под сотку. Что запрещают правила дорожного движения для населённых пунктов.";Другое
"Это какая-то провокация просто.  Таких темпов просмотров и комментариев на канале не было НИКОГДА.  (Само видео постом выше, если пропустили) И это радостно, и грустно. Радостно, потому что даже «мёртвый» ютуб живее всех живых. Настолько это востребованный, удобный, любимый ресурс, что туда не зарастет народная тропа, какие бы препятствия на этой тропе нам ни чинили.  Грустно, потому что это в принципе всегда грустно, когда у тебя на глазах уничтожается что-то хорошее.  Радостно, потому что у меня невероятная аудитория. Спасибо, что отозвались на мою просьбу писать комментарии и репостить. Возможно, именно это стало тем решающим пинком, после которого видео покатилось в рекомендации. И конечно, спасибо, что ждали.  Мне кажется, если однажды я провалюсь в червоточину и вынырну спустя тысячи лет, первая фраза, которая меня встретит на Земле будет:  «Где видео, гад?""";Другое
"Здравствуйте. Новое видео.  Ничего лучше я не делал. Сценарий вынашивал уже года два. Ну и работа над роликом заняла сами знаете сколько.  Волнуюсь, как перед первым свиданием в жизни. Я не знаю, как буду встречен. Насколько много или мало моей аудитории осталось на Ютубе, после того как нас взялись с вами душить там. Но что-то мне подсказывает, что уж моя аудитория должна быть технически подкованной. Благодарю всех, кто ждал. Как всегда (хотя наверное немного жалостливей, чем обычно), прошу оставлять комментарии не под этим постом в тг, а именно на ютубе.  Я люблю читать вас и там, и там, но на ютубе комментарии длиннее пяти слов ещё и делают важное дело: помогают не утонуть новому видео в болоте и подталкивают его к звёздному небу. Кнопка ""поделиться видео"" тоже считывается ютубом как знак качества. Если вы одиноки ??– поделитесь видосом хотя бы с самим собой.  Всё, поехали https://youtu.be/6a60wkoYNto (??Музыка будет выложена через пару дней)";Другое
POV: тебя собираются казнить, но у твоего друга есть видео-доказательства твоей невиновности.  Когда он обнародует их, тебя гарантированно отпустят и ещё выплатят компенсацию в миллион долларов.  Казнь завтра, у друга ещё целый день, чтобы выложить видео.  Ты: фух, теперь я спасён. Друг сказал, что видео уже у него на компе, финишная прямая, вот-вот выложит.  Тем временем твой друг:;Другое
